timestamp,process_id,worker_id,label,release,batch,metric,value
2025-09-18T16:49:15.288000,62819,1,worker-1,2023-10-25,0,latency,7.768
2025-09-18T16:49:16.789000,62820,2,worker-2,2023-10-24,2,latency,8.002
2025-09-18T16:49:23.050000,62819,1,worker-1,2023-10-25,1,latency,7.762
2025-09-18T16:49:25.314000,62820,2,worker-2,2023-10-24,3,latency,8.525
2025-09-18T16:49:31.428000,62819,1,worker-1,2023-10-25,2,latency,8.378
2025-09-18T16:49:32.901000,62820,2,worker-2,2023-10-24,4,latency,7.587
2025-09-18T16:49:39.087000,62819,1,worker-1,2023-10-25,3,latency,7.659
2025-09-18T16:49:40.578000,62820,2,worker-2,2023-10-24,5,latency,7.677
2025-09-18T16:49:46.997000,62819,1,worker-1,2023-10-25,4,latency,7.910
2025-09-18T16:49:48.567000,62820,2,worker-2,2023-10-24,6,latency,7.989
2025-09-18T16:49:52.032000,62820,2,worker-2,2023-10-24,7,latency,3.465
2025-09-18T16:49:52.032000,62820,2,worker-2,2023-10-24,8,batches,8.000
2025-09-18T16:49:52.257000,62820,2,worker-2,2023-10-24,,max-rss,9.943
2025-09-18T16:49:52.268000,62817,,coordinator,,,max-rss,0.124
2025-09-18T16:49:54.184000,62819,1,worker-1,2023-10-25,5,latency,7.187
2025-09-18T16:50:01.244000,62820,2,worker-2,2023-10-26,0,latency,7.286
2025-09-18T16:50:01.626000,62819,1,worker-1,2023-10-25,6,latency,7.442
2025-09-18T16:50:01.626000,62819,1,worker-1,2023-10-25,7,batches,7.000
2025-09-18T16:50:02.011000,62819,1,worker-1,2023-10-25,,max-rss,9.585
2025-09-18T16:50:02.023000,62817,,coordinator,,,max-rss,0.125
2025-09-18T16:50:09.218000,62820,2,worker-2,2023-10-26,1,latency,7.973
2025-09-18T16:50:11.647000,62819,1,worker-1,2023-10-27,0,latency,7.826
2025-09-18T16:50:17.352000,62820,2,worker-2,2023-10-26,2,latency,8.135
2025-09-18T16:50:19.594000,62819,1,worker-1,2023-10-27,1,latency,7.946
2025-09-18T16:50:26.128000,62820,2,worker-2,2023-10-26,3,latency,8.775
2025-09-18T16:50:27.571000,62819,1,worker-1,2023-10-27,2,latency,7.978
2025-09-18T16:50:34.091000,62820,2,worker-2,2023-10-26,4,latency,7.963
2025-09-18T16:50:35.849000,62819,1,worker-1,2023-10-27,3,latency,8.277
2025-09-18T16:50:42.085000,62820,2,worker-2,2023-10-26,5,latency,7.994
2025-09-18T16:50:44.235000,62819,1,worker-1,2023-10-27,4,latency,8.387
2025-09-18T16:50:50.770000,62820,2,worker-2,2023-10-26,6,latency,8.685
2025-09-18T16:50:52.642000,62819,1,worker-1,2023-10-27,5,latency,8.407
2025-09-18T16:50:58.722000,62820,2,worker-2,2023-10-26,7,latency,7.952
2025-09-18T16:51:00.907000,62819,1,worker-1,2023-10-27,6,latency,8.264
2025-09-18T16:51:07.042000,62820,2,worker-2,2023-10-26,8,latency,8.320
2025-09-18T16:51:09.525000,62819,1,worker-1,2023-10-27,7,latency,8.618
2025-09-18T16:51:10.442000,62820,2,worker-2,2023-10-26,9,latency,3.399
2025-09-18T16:51:10.442000,62820,2,worker-2,2023-10-26,10,batches,10.000
2025-09-18T16:51:10.631000,62820,2,worker-2,2023-10-26,,max-rss,9.943
2025-09-18T16:51:10.644000,62817,,coordinator,,,max-rss,0.127
2025-09-18T16:51:17.278000,62819,1,worker-1,2023-10-27,8,latency,7.753
2025-09-18T16:51:19.784000,62820,2,worker-2,2023-10-28,0,latency,6.699
2025-09-18T16:51:25.351000,62819,1,worker-1,2023-10-27,9,latency,8.074
2025-09-18T16:51:26.881000,62819,1,worker-1,2023-10-27,10,latency,1.530
2025-09-18T16:51:26.881000,62819,1,worker-1,2023-10-27,11,batches,11.000
2025-09-18T16:51:27.386000,62819,1,worker-1,2023-10-27,,max-rss,9.585
2025-09-18T16:51:27.427000,62817,,coordinator,,,max-rss,0.127
2025-09-18T16:51:27.807000,62820,2,worker-2,2023-10-28,1,latency,8.023
2025-09-18T16:51:36.429000,62820,2,worker-2,2023-10-28,2,latency,8.621
2025-09-18T16:51:36.504000,62819,1,worker-1,2023-10-29,0,latency,7.361
2025-09-18T16:51:44.593000,62819,1,worker-1,2023-10-29,1,latency,8.089
2025-09-18T16:51:45.493000,62820,2,worker-2,2023-10-28,3,latency,9.064
2025-09-18T16:51:52.150000,62819,1,worker-1,2023-10-29,2,latency,7.557
2025-09-18T16:51:53.852000,62820,2,worker-2,2023-10-28,4,latency,8.358
2025-09-18T16:51:59.646000,62819,1,worker-1,2023-10-29,3,latency,7.497
2025-09-18T16:52:01.697000,62820,2,worker-2,2023-10-28,5,latency,7.845
2025-09-18T16:52:07.889000,62819,1,worker-1,2023-10-29,4,latency,8.242
2025-09-18T16:52:09.542000,62820,2,worker-2,2023-10-28,6,latency,7.845
2025-09-18T16:52:15.627000,62819,1,worker-1,2023-10-29,5,latency,7.739
2025-09-18T16:52:18.059000,62820,2,worker-2,2023-10-28,7,latency,8.516
2025-09-18T16:52:23.200000,62819,1,worker-1,2023-10-29,6,latency,7.572
2025-09-18T16:52:26.013000,62820,2,worker-2,2023-10-28,8,latency,7.954
2025-09-18T16:52:31.230000,62819,1,worker-1,2023-10-29,7,latency,8.030
2025-09-18T16:52:33.667000,62820,2,worker-2,2023-10-28,9,latency,7.654
2025-09-18T16:52:38.599000,62819,1,worker-1,2023-10-29,8,latency,7.368
2025-09-18T16:52:42.502000,62820,2,worker-2,2023-10-28,10,latency,8.834
2025-09-18T16:52:45.016000,62820,2,worker-2,2023-10-28,11,latency,2.514
2025-09-18T16:52:45.016000,62820,2,worker-2,2023-10-28,12,batches,12.000
2025-09-18T16:52:45.475000,62820,2,worker-2,2023-10-28,,max-rss,9.943
2025-09-18T16:52:45.487000,62817,,coordinator,,,max-rss,0.128
2025-09-18T16:52:46.186000,62819,1,worker-1,2023-10-29,9,latency,7.587
2025-09-18T16:52:50.327000,62819,1,worker-1,2023-10-29,10,latency,4.141
2025-09-18T16:52:50.327000,62819,1,worker-1,2023-10-29,11,batches,11.000
2025-09-18T16:52:50.954000,62819,1,worker-1,2023-10-29,,max-rss,9.585
2025-09-18T16:52:50.997000,62817,,coordinator,,,max-rss,0.128
2025-09-18T16:52:54.016000,62820,2,worker-2,2023-10-30,0,latency,6.757
2025-09-18T16:53:00.579000,62819,1,worker-1,2023-10-31,0,latency,7.656
2025-09-18T16:53:01.766000,62820,2,worker-2,2023-10-30,1,latency,7.750
2025-09-18T16:53:08.588000,62819,1,worker-1,2023-10-31,1,latency,8.008
2025-09-18T16:53:09.343000,62820,2,worker-2,2023-10-30,2,latency,7.576
2025-09-18T16:53:16.982000,62819,1,worker-1,2023-10-31,2,latency,8.394
2025-09-18T16:53:17.713000,62820,2,worker-2,2023-10-30,3,latency,8.371
2025-09-18T16:53:25.558000,62819,1,worker-1,2023-10-31,3,latency,8.576
2025-09-18T16:53:26.455000,62820,2,worker-2,2023-10-30,4,latency,8.741
2025-09-18T16:53:34.749000,62819,1,worker-1,2023-10-31,4,latency,9.191
2025-09-18T16:53:34.800000,62820,2,worker-2,2023-10-30,5,latency,8.345
2025-09-18T16:53:43.533000,62819,1,worker-1,2023-10-31,5,latency,8.784
2025-09-18T16:53:43.646000,62820,2,worker-2,2023-10-30,6,latency,8.845
2025-09-18T16:53:52.413000,62819,1,worker-1,2023-10-31,6,latency,8.879
2025-09-18T16:53:52.660000,62820,2,worker-2,2023-10-30,7,latency,9.014
2025-09-18T16:54:01.461000,62820,2,worker-2,2023-10-30,8,latency,8.801
2025-09-18T16:54:01.647000,62819,1,worker-1,2023-10-31,7,latency,9.234
2025-09-18T16:54:10.286000,62820,2,worker-2,2023-10-30,9,latency,8.825
2025-09-18T16:54:10.349000,62819,1,worker-1,2023-10-31,8,latency,8.701
2025-09-18T16:54:15.511000,62820,2,worker-2,2023-10-30,10,latency,5.225
2025-09-18T16:54:15.512000,62820,2,worker-2,2023-10-30,11,batches,11.000
2025-09-18T16:54:15.912000,62820,2,worker-2,2023-10-30,,max-rss,9.943
2025-09-18T16:54:15.924000,62817,,coordinator,,,max-rss,0.129
2025-09-18T16:54:17.492000,62819,1,worker-1,2023-10-31,9,latency,7.144
2025-09-18T16:54:25.854000,62820,2,worker-2,2023-11-01,0,latency,8.105
2025-09-18T16:54:26.703000,62819,1,worker-1,2023-10-31,10,latency,9.210
2025-09-18T16:54:28.846000,62819,1,worker-1,2023-10-31,11,latency,2.143
2025-09-18T16:54:28.846000,62819,1,worker-1,2023-10-31,12,batches,12.000
2025-09-18T16:54:29.503000,62819,1,worker-1,2023-10-31,,max-rss,9.585
2025-09-18T16:54:29.541000,62817,,coordinator,,,max-rss,0.130
2025-09-18T16:54:33.484000,62820,2,worker-2,2023-11-01,1,latency,7.631
2025-09-18T16:54:36.937000,62819,1,worker-1,2023-11-02,0,latency,6.252
2025-09-18T16:54:41.605000,62820,2,worker-2,2023-11-01,2,latency,8.120
2025-09-18T16:54:44.578000,62819,1,worker-1,2023-11-02,1,latency,7.641
2025-09-18T16:54:49.568000,62820,2,worker-2,2023-11-01,3,latency,7.963
2025-09-18T16:54:51.628000,62819,1,worker-1,2023-11-02,2,latency,7.050
2025-09-18T16:54:58.242000,62820,2,worker-2,2023-11-01,4,latency,8.674
2025-09-18T16:54:59.764000,62819,1,worker-1,2023-11-02,3,latency,8.136
2025-09-18T16:55:06.507000,62820,2,worker-2,2023-11-01,5,latency,8.265
2025-09-18T16:55:07.744000,62819,1,worker-1,2023-11-02,4,latency,7.980
2025-09-18T16:55:14.726000,62820,2,worker-2,2023-11-01,6,latency,8.219
2025-09-18T16:55:15.676000,62819,1,worker-1,2023-11-02,5,latency,7.932
2025-09-18T16:55:23.526000,62819,1,worker-1,2023-11-02,6,latency,7.850
2025-09-18T16:55:23.701000,62820,2,worker-2,2023-11-01,7,latency,8.975
2025-09-18T16:55:29.703000,62819,1,worker-1,2023-11-02,7,latency,6.177
2025-09-18T16:55:29.703000,62819,1,worker-1,2023-11-02,8,batches,8.000
2025-09-18T16:55:30.110000,62819,1,worker-1,2023-11-02,,max-rss,9.585
2025-09-18T16:55:30.122000,62817,,coordinator,,,max-rss,0.130
2025-09-18T16:55:30.917000,62820,2,worker-2,2023-11-01,8,latency,7.215
2025-09-18T16:55:38.872000,62820,2,worker-2,2023-11-01,9,latency,7.955
2025-09-18T16:55:38.873000,62820,2,worker-2,2023-11-01,10,batches,10.000
2025-09-18T16:55:38.955000,62819,1,worker-1,2023-11-03,0,latency,7.799
2025-09-18T16:55:39.280000,62820,2,worker-2,2023-11-01,,max-rss,9.943
2025-09-18T16:55:39.293000,62817,,coordinator,,,max-rss,0.131
2025-09-18T16:55:46.737000,62820,2,worker-2,2023-11-04,0,latency,6.689
2025-09-18T16:55:46.754000,62819,1,worker-1,2023-11-03,1,latency,7.798
2025-09-18T16:55:54.045000,62820,2,worker-2,2023-11-04,1,latency,7.309
2025-09-18T16:55:55.337000,62819,1,worker-1,2023-11-03,2,latency,8.584
2025-09-18T16:56:01.859000,62820,2,worker-2,2023-11-04,2,latency,7.814
2025-09-18T16:56:02.894000,62819,1,worker-1,2023-11-03,3,latency,7.556
2025-09-18T16:56:09.037000,62820,2,worker-2,2023-11-04,3,latency,7.178
2025-09-18T16:56:10.924000,62819,1,worker-1,2023-11-03,4,latency,8.030
2025-09-18T16:56:16.844000,62820,2,worker-2,2023-11-04,4,latency,7.807
2025-09-18T16:56:18.989000,62819,1,worker-1,2023-11-03,5,latency,8.065
2025-09-18T16:56:24.662000,62820,2,worker-2,2023-11-04,5,latency,7.818
2025-09-18T16:56:27.302000,62819,1,worker-1,2023-11-03,6,latency,8.313
2025-09-18T16:56:28.454000,62820,2,worker-2,2023-11-04,6,latency,3.792
2025-09-18T16:56:28.454000,62820,2,worker-2,2023-11-04,7,batches,7.000
2025-09-18T16:56:28.830000,62820,2,worker-2,2023-11-04,,max-rss,10.015
2025-09-18T16:56:28.840000,62817,,coordinator,,,max-rss,0.131
2025-09-18T16:56:30.403000,62819,1,worker-1,2023-11-03,7,latency,3.101
2025-09-18T16:56:30.403000,62819,1,worker-1,2023-11-03,8,batches,8.000
2025-09-18T16:56:30.785000,62819,1,worker-1,2023-11-03,,max-rss,9.707
2025-09-18T16:56:30.796000,62817,,coordinator,,,max-rss,0.132
2025-09-18T16:56:36.040000,62820,2,worker-2,2023-11-05,0,latency,6.198
2025-09-18T16:56:38.043000,62819,1,worker-1,2023-11-06,0,latency,6.401
2025-09-18T16:56:43.494000,62820,2,worker-2,2023-11-05,1,latency,7.454
2025-09-18T16:56:45.150000,62819,1,worker-1,2023-11-06,1,latency,7.106
2025-09-18T16:56:50.740000,62820,2,worker-2,2023-11-05,2,latency,7.246
2025-09-18T16:56:52.387000,62819,1,worker-1,2023-11-06,2,latency,7.237
2025-09-18T16:56:58.343000,62820,2,worker-2,2023-11-05,3,latency,7.602
2025-09-18T16:56:59.883000,62819,1,worker-1,2023-11-06,3,latency,7.495
2025-09-18T16:57:05.685000,62820,2,worker-2,2023-11-05,4,latency,7.343
2025-09-18T16:57:07.313000,62819,1,worker-1,2023-11-06,4,latency,7.431
2025-09-18T16:57:13.936000,62820,2,worker-2,2023-11-05,5,latency,8.250
2025-09-18T16:57:15.141000,62819,1,worker-1,2023-11-06,5,latency,7.828
2025-09-18T16:57:22.192000,62820,2,worker-2,2023-11-05,6,latency,8.256
2025-09-18T16:57:22.294000,62819,1,worker-1,2023-11-06,6,latency,7.153
2025-09-18T16:57:22.294000,62819,1,worker-1,2023-11-06,7,batches,7.000
2025-09-18T16:57:22.674000,62819,1,worker-1,2023-11-06,,max-rss,9.707
2025-09-18T16:57:22.684000,62817,,coordinator,,,max-rss,0.132
2025-09-18T16:57:25.999000,62820,2,worker-2,2023-11-05,7,latency,3.807
2025-09-18T16:57:26,62820,2,worker-2,2023-11-05,8,batches,8.000
2025-09-18T16:57:26.537000,62820,2,worker-2,2023-11-05,,max-rss,10.015
2025-09-18T16:57:26.550000,62817,,coordinator,,,max-rss,0.132
2025-09-18T16:57:30.788000,62819,1,worker-1,2023-11-07,0,latency,6.573
2025-09-18T16:57:35.163000,62820,2,worker-2,2023-11-08,0,latency,6.968
2025-09-18T16:57:38.563000,62819,1,worker-1,2023-11-07,1,latency,7.775
2025-09-18T16:57:42.329000,62820,2,worker-2,2023-11-08,1,latency,7.166
2025-09-18T16:57:45.898000,62819,1,worker-1,2023-11-07,2,latency,7.335
2025-09-18T16:57:49.594000,62820,2,worker-2,2023-11-08,2,latency,7.265
2025-09-18T16:57:53.846000,62819,1,worker-1,2023-11-07,3,latency,7.948
2025-09-18T16:57:56.788000,62820,2,worker-2,2023-11-08,3,latency,7.192
2025-09-18T16:58:01.969000,62819,1,worker-1,2023-11-07,4,latency,8.123
2025-09-18T16:58:04.922000,62820,2,worker-2,2023-11-08,4,latency,8.134
2025-09-18T16:58:09.969000,62819,1,worker-1,2023-11-07,5,latency,7.999
2025-09-18T16:58:12.711000,62820,2,worker-2,2023-11-08,5,latency,7.789
2025-09-18T16:58:18.084000,62819,1,worker-1,2023-11-07,6,latency,8.115
2025-09-18T16:58:20.339000,62820,2,worker-2,2023-11-08,6,latency,7.627
2025-09-18T16:58:26.284000,62819,1,worker-1,2023-11-07,7,latency,8.199
2025-09-18T16:58:28.208000,62820,2,worker-2,2023-11-08,7,latency,7.869
2025-09-18T16:58:34.141000,62819,1,worker-1,2023-11-07,8,latency,7.857
2025-09-18T16:58:35.917000,62820,2,worker-2,2023-11-08,8,latency,7.709
2025-09-18T16:58:43.263000,62819,1,worker-1,2023-11-07,9,latency,9.122
2025-09-18T16:58:45.983000,62820,2,worker-2,2023-11-08,9,latency,10.065
2025-09-18T16:58:46.640000,62819,1,worker-1,2023-11-07,10,latency,3.377
2025-09-18T16:58:46.640000,62819,1,worker-1,2023-11-07,11,batches,11.000
2025-09-18T16:58:46.862000,62819,1,worker-1,2023-11-07,,max-rss,9.707
2025-09-18T16:58:46.875000,62817,,coordinator,,,max-rss,0.132
2025-09-18T16:58:54.917000,62820,2,worker-2,2023-11-08,10,latency,8.934
2025-09-18T16:58:56.924000,62819,1,worker-1,2023-11-09,0,latency,8.395
2025-09-18T16:59:03.820000,62820,2,worker-2,2023-11-08,11,latency,8.903
2025-09-18T16:59:03.820000,62820,2,worker-2,2023-11-08,12,batches,12.000
2025-09-18T16:59:04.327000,62820,2,worker-2,2023-11-08,,max-rss,10.015
2025-09-18T16:59:04.344000,62817,,coordinator,,,max-rss,0.133
2025-09-18T16:59:06.548000,62819,1,worker-1,2023-11-09,1,latency,9.624
2025-09-18T16:59:14.619000,62820,2,worker-2,2023-11-10,0,latency,8.814
2025-09-18T16:59:16.097000,62819,1,worker-1,2023-11-09,2,latency,9.549
2025-09-18T16:59:23.817000,62820,2,worker-2,2023-11-10,1,latency,9.197
2025-09-18T16:59:25.075000,62819,1,worker-1,2023-11-09,3,latency,8.978
2025-09-18T16:59:33.468000,62820,2,worker-2,2023-11-10,2,latency,9.651
2025-09-18T16:59:33.876000,62819,1,worker-1,2023-11-09,4,latency,8.801
2025-09-18T16:59:42.194000,62820,2,worker-2,2023-11-10,3,latency,8.725
2025-09-18T16:59:42.985000,62819,1,worker-1,2023-11-09,5,latency,9.109
2025-09-18T16:59:52.226000,62819,1,worker-1,2023-11-09,6,latency,9.241
2025-09-18T16:59:52.478000,62820,2,worker-2,2023-11-10,4,latency,10.284
2025-09-18T17:00:01.776000,62819,1,worker-1,2023-11-09,7,latency,9.549
2025-09-18T17:00:02.027000,62820,2,worker-2,2023-11-10,5,latency,9.549
2025-09-18T17:00:10.347000,62819,1,worker-1,2023-11-09,8,latency,8.571
2025-09-18T17:00:11.490000,62820,2,worker-2,2023-11-10,6,latency,9.462
2025-09-18T17:00:20.321000,62819,1,worker-1,2023-11-09,9,latency,9.974
2025-09-18T17:00:21.295000,62820,2,worker-2,2023-11-10,7,latency,9.805
2025-09-18T17:00:29.193000,62819,1,worker-1,2023-11-09,10,latency,8.872
2025-09-18T17:00:30.705000,62820,2,worker-2,2023-11-10,8,latency,9.410
2025-09-18T17:00:38.476000,62819,1,worker-1,2023-11-09,11,latency,9.283
2025-09-18T17:00:39.923000,62820,2,worker-2,2023-11-10,9,latency,9.218
2025-09-18T17:00:43.529000,62819,1,worker-1,2023-11-09,12,latency,5.052
2025-09-18T17:00:43.529000,62819,1,worker-1,2023-11-09,13,batches,13.000
2025-09-18T17:00:44.046000,62819,1,worker-1,2023-11-09,,max-rss,9.707
2025-09-18T17:00:44.060000,62817,,coordinator,,,max-rss,0.134
2025-09-18T17:00:44.122000,62820,2,worker-2,2023-11-10,10,latency,4.199
2025-09-18T17:00:44.122000,62820,2,worker-2,2023-11-10,11,batches,11.000
2025-09-18T17:00:44.581000,62820,2,worker-2,2023-11-10,,max-rss,10.015
2025-09-18T17:00:44.594000,62817,,coordinator,,,max-rss,0.135
2025-09-18T17:00:54.062000,62819,1,worker-1,2023-11-11,0,latency,8.687
2025-09-18T17:00:54.213000,62820,2,worker-2,2023-11-12,0,latency,8.305
2025-09-18T17:01:03.326000,62820,2,worker-2,2023-11-12,1,latency,9.113
2025-09-18T17:01:03.464000,62819,1,worker-1,2023-11-11,1,latency,9.402
2025-09-18T17:01:12.721000,62820,2,worker-2,2023-11-12,2,latency,9.394
2025-09-18T17:01:12.773000,62819,1,worker-1,2023-11-11,2,latency,9.309
2025-09-18T17:01:21.582000,62819,1,worker-1,2023-11-11,3,latency,8.809
2025-09-18T17:01:21.660000,62820,2,worker-2,2023-11-12,3,latency,8.939
2025-09-18T17:01:30.815000,62820,2,worker-2,2023-11-12,4,latency,9.155
2025-09-18T17:01:30.897000,62819,1,worker-1,2023-11-11,4,latency,9.314
2025-09-18T17:01:40.917000,62820,2,worker-2,2023-11-12,5,latency,10.102
2025-09-18T17:01:41.033000,62819,1,worker-1,2023-11-11,5,latency,10.136
2025-09-18T17:01:51.010000,62820,2,worker-2,2023-11-12,6,latency,10.093
2025-09-18T17:01:51.170000,62819,1,worker-1,2023-11-11,6,latency,10.137
2025-09-18T17:02:00.608000,62820,2,worker-2,2023-11-12,7,latency,9.597
2025-09-18T17:02:00.747000,62819,1,worker-1,2023-11-11,7,latency,9.576
2025-09-18T17:02:10.781000,62820,2,worker-2,2023-11-12,8,latency,10.173
2025-09-18T17:02:10.952000,62819,1,worker-1,2023-11-11,8,latency,10.205
2025-09-18T17:02:19.839000,62819,1,worker-1,2023-11-11,9,latency,8.887
2025-09-18T17:02:20.144000,62820,2,worker-2,2023-11-12,9,latency,9.363
2025-09-18T17:02:25.330000,62820,2,worker-2,2023-11-12,10,latency,5.186
2025-09-18T17:02:25.330000,62820,2,worker-2,2023-11-12,11,batches,11.000
2025-09-18T17:02:25.655000,62820,2,worker-2,2023-11-12,,max-rss,10.015
2025-09-18T17:02:25.671000,62817,,coordinator,,,max-rss,0.135
2025-09-18T17:02:28,62819,1,worker-1,2023-11-11,10,latency,8.161
2025-09-18T17:02:28,62819,1,worker-1,2023-11-11,11,batches,11.000
2025-09-18T17:02:28.489000,62819,1,worker-1,2023-11-11,,max-rss,9.707
2025-09-18T17:02:28.501000,62817,,coordinator,,,max-rss,0.135
2025-09-18T17:02:35.815000,62820,2,worker-2,2023-11-13,0,latency,8.006
2025-09-18T17:02:40.287000,62819,1,worker-1,2023-11-14,0,latency,9.606
2025-09-18T17:02:45.736000,62820,2,worker-2,2023-11-13,1,latency,9.921
2025-09-18T17:02:49.982000,62819,1,worker-1,2023-11-14,1,latency,9.695
2025-09-18T17:02:55.336000,62820,2,worker-2,2023-11-13,2,latency,9.599
2025-09-18T17:03:00.385000,62819,1,worker-1,2023-11-14,2,latency,10.402
2025-09-18T17:03:04.804000,62820,2,worker-2,2023-11-13,3,latency,9.468
2025-09-18T17:03:10.731000,62819,1,worker-1,2023-11-14,3,latency,10.346
2025-09-18T17:03:14.399000,62820,2,worker-2,2023-11-13,4,latency,9.595
2025-09-18T17:03:20.792000,62819,1,worker-1,2023-11-14,4,latency,10.061
2025-09-18T17:03:23.820000,62820,2,worker-2,2023-11-13,5,latency,9.420
2025-09-18T17:03:30.213000,62819,1,worker-1,2023-11-14,5,latency,9.421
2025-09-18T17:03:33.036000,62820,2,worker-2,2023-11-13,6,latency,9.216
2025-09-18T17:03:39.999000,62819,1,worker-1,2023-11-14,6,latency,9.786
2025-09-18T17:03:43.584000,62820,2,worker-2,2023-11-13,7,latency,10.547
2025-09-18T17:03:48.769000,62819,1,worker-1,2023-11-14,7,latency,8.770
2025-09-18T17:03:54.365000,62820,2,worker-2,2023-11-13,8,latency,10.781
2025-09-18T17:03:56.956000,62819,1,worker-1,2023-11-14,8,latency,8.187
2025-09-18T17:04:04.898000,62820,2,worker-2,2023-11-13,9,latency,10.534
2025-09-18T17:04:06.980000,62819,1,worker-1,2023-11-14,9,latency,10.024
2025-09-18T17:04:15.207000,62820,2,worker-2,2023-11-13,10,latency,10.308
2025-09-18T17:04:16.873000,62819,1,worker-1,2023-11-14,10,latency,9.893
2025-09-18T17:04:25.898000,62820,2,worker-2,2023-11-13,11,latency,10.691
2025-09-18T17:04:26.342000,62819,1,worker-1,2023-11-14,11,latency,9.469
2025-09-18T17:04:34.760000,62820,2,worker-2,2023-11-13,12,latency,8.861
2025-09-18T17:04:34.760000,62820,2,worker-2,2023-11-13,13,batches,13.000
2025-09-18T17:04:35.624000,62820,2,worker-2,2023-11-13,,max-rss,10.015
2025-09-18T17:04:35.640000,62817,,coordinator,,,max-rss,0.135
2025-09-18T17:04:35.765000,62819,1,worker-1,2023-11-14,12,latency,9.423
2025-09-18T17:04:44.079000,62819,1,worker-1,2023-11-14,13,latency,8.314
2025-09-18T17:04:44.079000,62819,1,worker-1,2023-11-14,14,batches,14.000
2025-09-18T17:04:44.618000,62819,1,worker-1,2023-11-14,,max-rss,9.707
2025-09-18T17:04:44.632000,62817,,coordinator,,,max-rss,0.138
2025-09-18T17:04:47.310000,62820,2,worker-2,2023-11-15,0,latency,9.210
2025-09-18T17:04:56.711000,62819,1,worker-1,2023-11-16,0,latency,9.600
2025-09-18T17:04:56.931000,62820,2,worker-2,2023-11-15,1,latency,9.621
2025-09-18T17:05:06.210000,62819,1,worker-1,2023-11-16,1,latency,9.498
2025-09-18T17:05:07.105000,62820,2,worker-2,2023-11-15,2,latency,10.173
2025-09-18T17:05:15.688000,62819,1,worker-1,2023-11-16,2,latency,9.477
2025-09-18T17:05:15.962000,62820,2,worker-2,2023-11-15,3,latency,8.857
2025-09-18T17:05:24.771000,62819,1,worker-1,2023-11-16,3,latency,9.083
2025-09-18T17:05:25.256000,62820,2,worker-2,2023-11-15,4,latency,9.294
2025-09-18T17:05:33.305000,62819,1,worker-1,2023-11-16,4,latency,8.533
2025-09-18T17:05:34.312000,62820,2,worker-2,2023-11-15,5,latency,9.056
2025-09-18T17:05:42.868000,62819,1,worker-1,2023-11-16,5,latency,9.563
2025-09-18T17:05:44.030000,62820,2,worker-2,2023-11-15,6,latency,9.718
2025-09-18T17:05:52.592000,62819,1,worker-1,2023-11-16,6,latency,9.724
2025-09-18T17:05:52.961000,62820,2,worker-2,2023-11-15,7,latency,8.930
2025-09-18T17:06:01.733000,62819,1,worker-1,2023-11-16,7,latency,9.140
2025-09-18T17:06:02.242000,62820,2,worker-2,2023-11-15,8,latency,9.282
